id 	,numSat 	,sumFlags 	,mass 	,centralMass 	,centralFlag 	,centralRband 	,firstSatMass 	,firstSatFlag 	,firstSatRband 
19136799 	,6 	,6 	,1.37e+14 	,4.53e+12 	,True 	,-2.7e+01 	,1.35e+10 	,True 	,-2e+01 
19153100 	,94 	,94 	,2.32e+14 	,1.80e+12 	,True 	,-2.5e+01 	,3.68e+11 	,True 	,-2.3e+01 
19153103 	,4 	,4 	,1.07e+14 	,2.25e+12 	,True 	,-2.5e+01 	,3.53e+10 	,True 	,-2.1e+01 
19170433 	,119 	,119 	,3.11e+14 	,1.22e+12 	,True 	,-2.5e+01 	,6.69e+11 	,True 	,-2.4e+01 
19184393 	,76 	,76 	,2.24e+14 	,2.58e+12 	,True 	,-2.5e+01 	,1.92e+11 	,True 	,-2.2e+01 
19184395 	,26 	,26 	,6.43e+14 	,1.03e+13 	,True 	,-2.8e+01 	,1.66e+11 	,True 	,-2.2e+01 
2380812 	,7 	,7 	,1.33e+14 	,4.68e+12 	,True 	,-2.6e+01 	,1.61e+11 	,True 	,-2.2e+01 
19211783 	,79 	,79 	,2.42e+14 	,2.64e+12 	,True 	,-2.5e+01 	,1.62e+11 	,True 	,-2.2e+01 
19230547 	,87 	,87 	,2.42e+14 	,2.80e+12 	,True 	,-2.5e+01 	,7.10e+10 	,True 	,-2.2e+01 
19246529 	,88 	,88 	,2.50e+14 	,1.65e+12 	,True 	,-2.5e+01 	,7.22e+11 	,True 	,-2.4e+01 
19262770 	,99 	,99 	,2.64e+14 	,2.48e+12 	,True 	,-2.5e+01 	,3.96e+11 	,True 	,-2.3e+01 
19277552 	,85 	,85 	,2.13e+14 	,1.82e+12 	,True 	,-2.5e+01 	,9.80e+10 	,True 	,-2.2e+01 
19277554 	,8 	,8 	,1.39e+14 	,3.28e+12 	,True 	,-2.6e+01 	,2.61e+10 	,True 	,-2.1e+01 
19277572 	,2 	,2 	,1.74e+14 	,3.98e+12 	,True 	,-2.6e+01 	,2.32e+12 	,True 	,-2.5e+01 
19296435 	,86 	,86 	,2.23e+14 	,1.38e+12 	,True 	,-2.5e+01 	,5.98e+11 	,True 	,-2.4e+01 
19296436 	,15 	,15 	,3.28e+14 	,7.11e+12 	,True 	,-2.7e+01 	,9.44e+09 	,True 	,-2e+01 
19313671 	,84 	,84 	,2.35e+14 	,2.43e+12 	,True 	,-2.5e+01 	,2.05e+11 	,True 	,-2.3e+01 
19327357 	,97 	,97 	,2.23e+14 	,1.73e+12 	,True 	,-2.5e+01 	,1.52e+11 	,True 	,-2.2e+01 
19327376 	,1 	,1 	,1.50e+14 	,5.00e+12 	,True 	,-2.6e+01 	,6.25e+09 	,True 	,-1.9e+01 
19340302 	,50 	,50 	,2.11e+14 	,2.92e+12 	,True 	,-2.5e+01 	,7.14e+10 	,True 	,-2.2e+01 
19340304 	,13 	,13 	,1.30e+14 	,3.47e+12 	,True 	,-2.6e+01 	,1.56e+11 	,True 	,-2.2e+01 
19357750 	,68 	,68 	,2.17e+14 	,2.14e+12 	,True 	,-2.5e+01 	,1.99e+11 	,True 	,-2.3e+01 
19372389 	,79 	,79 	,2.06e+14 	,1.73e+12 	,True 	,-2.5e+01 	,2.40e+11 	,True 	,-2.2e+01 
19389199 	,73 	,73 	,2.00e+14 	,1.21e+12 	,True 	,-2.5e+01 	,5.71e+11 	,True 	,-2.4e+01 
19402069 	,77 	,77 	,2.02e+14 	,1.60e+12 	,True 	,-2.5e+01 	,1.48e+11 	,True 	,-2.2e+01 
19402078 	,6 	,6 	,1.37e+14 	,1.70e+12 	,True 	,-2.5e+01 	,1.96e+10 	,True 	,-2.1e+01 
19416927 	,88 	,88 	,2.23e+14 	,1.05e+12 	,True 	,-2.5e+01 	,6.70e+11 	,True 	,-2.4e+01 
19429412 	,76 	,76 	,1.82e+14 	,1.08e+12 	,True 	,-2.4e+01 	,6.42e+11 	,True 	,-2.4e+01 
19441351 	,59 	,59 	,2.04e+14 	,1.94e+12 	,True 	,-2.5e+01 	,2.83e+11 	,True 	,-2.3e+01 
2507618 	,648 	,648 	,2.09e+15 	,1.04e+13 	,True 	,-2.7e+01 	,3.36e+11 	,True 	,-2.3e+01 
2507619 	,52 	,52 	,2.89e+14 	,2.71e+12 	,True 	,-2.5e+01 	,3.38e+11 	,True 	,-2.3e+01 
2507620 	,25 	,25 	,1.28e+14 	,2.20e+12 	,True 	,-2.5e+01 	,3.25e+10 	,True 	,-2.1e+01 
2507624 	,22 	,22 	,1.29e+14 	,1.90e+12 	,True 	,-2.5e+01 	,6.85e+10 	,True 	,-2.1e+01 
2637623 	,565 	,565 	,1.60e+15 	,1.21e+13 	,True 	,-2.7e+01 	,5.50e+11 	,True 	,-2.4e+01 
252455 	,903 	,903 	,2.52e+15 	,1.13e+13 	,True 	,-2.7e+01 	,1.91e+12 	,True 	,-2.5e+01 
252456 	,78 	,78 	,2.54e+14 	,2.39e+12 	,True 	,-2.6e+01 	,1.25e+11 	,True 	,-2.2e+01 
2771226 	,574 	,574 	,1.56e+15 	,7.85e+12 	,True 	,-2.6e+01 	,1.10e+12 	,True 	,-2.4e+01 
2771227 	,44 	,44 	,2.62e+14 	,4.83e+12 	,True 	,-2.6e+01 	,1.19e+11 	,True 	,-2.2e+01 
2771228 	,31 	,31 	,1.29e+14 	,1.71e+12 	,True 	,-2.5e+01 	,6.85e+10 	,True 	,-2.1e+01 
252457 	,26 	,26 	,1.73e+14 	,2.88e+12 	,True 	,-2.5e+01 	,2.46e+11 	,True 	,-2.3e+01 
2771232 	,17 	,17 	,1.17e+14 	,1.57e+12 	,True 	,-2.5e+01 	,7.44e+11 	,True 	,-2.4e+01 
2771237 	,9 	,9 	,2.41e+14 	,6.97e+12 	,True 	,-2.6e+01 	,4.35e+10 	,True 	,-2e+01 
252458 	,35 	,35 	,1.34e+14 	,2.16e+12 	,True 	,-2.5e+01 	,2.48e+10 	,True 	,-2.1e+01 
252459 	,43 	,43 	,5.81e+14 	,1.05e+13 	,True 	,-2.7e+01 	,7.05e+10 	,True 	,-2.2e+01 
2892630 	,638 	,638 	,1.92e+15 	,9.82e+12 	,True 	,-2.7e+01 	,6.54e+11 	,True 	,-2.4e+01 
2892632 	,31 	,31 	,1.12e+14 	,1.95e+12 	,True 	,-2.5e+01 	,1.51e+11 	,True 	,-2.2e+01 
2892634 	,38 	,38 	,9.85e+14 	,9.29e+12 	,True 	,-2.7e+01 	,7.84e+10 	,True 	,-2.1e+01 
2892635 	,20 	,20 	,1.70e+14 	,3.47e+12 	,True 	,-2.6e+01 	,7.11e+10 	,True 	,-2.2e+01 
252460 	,42 	,42 	,5.77e+14 	,3.83e+12 	,True 	,-2.6e+01 	,6.08e+10 	,True 	,-2.2e+01 
252462 	,27 	,27 	,1.05e+14 	,1.24e+12 	,True 	,-2.4e+01 	,6.13e+10 	,True 	,-2.1e+01 
3020669 	,652 	,652 	,1.75e+15 	,1.07e+13 	,True 	,-2.7e+01 	,1.88e+12 	,True 	,-2.5e+01 
3020670 	,92 	,92 	,6.58e+14 	,5.51e+12 	,True 	,-2.6e+01 	,4.22e+11 	,True 	,-2.3e+01 
3020682 	,12 	,12 	,2.10e+14 	,4.01e+11 	,True 	,-2.3e+01 	,1.25e+10 	,True 	,-2e+01 
3135769 	,637 	,637 	,1.57e+15 	,7.82e+12 	,True 	,-2.7e+01 	,1.19e+12 	,True 	,-2.4e+01 
3135770 	,55 	,55 	,1.24e+14 	,1.14e+12 	,True 	,-2.4e+01 	,1.82e+11 	,True 	,-2.2e+01 
3135771 	,30 	,30 	,1.43e+14 	,3.61e+12 	,True 	,-2.6e+01 	,4.79e+10 	,True 	,-2.1e+01 
3238091 	,415 	,415 	,1.22e+15 	,8.73e+12 	,True 	,-2.6e+01 	,5.01e+11 	,True 	,-2.3e+01 
3238096 	,9 	,9 	,1.43e+14 	,5.21e+12 	,True 	,-2.6e+01 	,1.15e+10 	,True 	,-2e+01 
3343359 	,626 	,626 	,1.87e+15 	,1.18e+13 	,True 	,-2.7e+01 	,7.50e+11 	,True 	,-2.4e+01 
3343360 	,56 	,56 	,1.02e+15 	,3.38e+12 	,True 	,-2.6e+01 	,5.03e+11 	,True 	,-2.3e+01 
3343362 	,26 	,26 	,1.14e+14 	,8.18e+11 	,True 	,-2.4e+01 	,2.85e+11 	,True 	,-2.3e+01 
3343467 	,2 	,2 	,1.03e+14 	,2.29e+11 	,True 	,-2.3e+01 	,2.24e+12 	,True 	,-2.5e+01 
3457081 	,578 	,578 	,1.70e+15 	,9.75e+12 	,True 	,-2.7e+01 	,7.14e+11 	,True 	,-2.4e+01 
3457082 	,43 	,43 	,2.75e+14 	,5.74e+12 	,True 	,-2.6e+01 	,1.40e+11 	,True 	,-2.2e+01 
3556542 	,639 	,639 	,1.76e+15 	,8.13e+12 	,True 	,-2.6e+01 	,2.52e+12 	,True 	,-2.5e+01 
3556543 	,31 	,31 	,1.10e+14 	,1.67e+12 	,True 	,-2.5e+01 	,1.06e+11 	,True 	,-2.2e+01 
3556546 	,16 	,16 	,1.14e+14 	,1.04e+12 	,True 	,-2.4e+01 	,2.17e+11 	,True 	,-2.2e+01 
3656685 	,487 	,487 	,1.35e+15 	,9.97e+12 	,True 	,-2.7e+01 	,8.45e+11 	,True 	,-2.4e+01 
3656694 	,11 	,11 	,5.49e+14 	,8.21e+12 	,True 	,-2.6e+01 	,2.41e+12 	,True 	,-2.5e+01 
3656704 	,5 	,5 	,1.49e+14 	,4.08e+12 	,True 	,-2.6e+01 	,4.00e+10 	,True 	,-2.1e+01 
3758330 	,621 	,621 	,1.62e+15 	,6.72e+12 	,True 	,-2.6e+01 	,1.44e+12 	,True 	,-2.5e+01 
3758331 	,87 	,87 	,4.64e+14 	,3.72e+12 	,True 	,-2.6e+01 	,2.03e+11 	,True 	,-2.2e+01 
3758332 	,56 	,56 	,2.74e+14 	,4.32e+12 	,True 	,-2.6e+01 	,1.33e+11 	,True 	,-2.2e+01 
3758343 	,6 	,6 	,2.59e+14 	,5.79e+12 	,True 	,-2.6e+01 	,3.42e+10 	,True 	,-2.1e+01 
3758345 	,4 	,4 	,1.82e+14 	,7.61e+12 	,True 	,-2.7e+01 	,7.53e+10 	,True 	,-2.1e+01 
3758353 	,2 	,2 	,1.40e+14 	,4.94e+12 	,True 	,-2.6e+01 	,9.79e+08 	,True 	,-1.7e+01 
3863281 	,653 	,653 	,1.74e+15 	,8.20e+12 	,True 	,-2.6e+01 	,2.91e+12 	,True 	,-2.5e+01 
3863282 	,45 	,45 	,3.13e+14 	,5.31e+12 	,True 	,-2.6e+01 	,8.49e+10 	,True 	,-2.1e+01 
3863285 	,14 	,14 	,4.18e+14 	,4.78e+12 	,True 	,-2.6e+01 	,2.58e+10 	,True 	,-2e+01 
3863298 	,3 	,3 	,1.31e+15 	,1.05e+13 	,True 	,-2.7e+01 	,1.38e+09 	,True 	,-1.7e+01 
3960854 	,485 	,485 	,1.25e+15 	,6.35e+12 	,True 	,-2.6e+01 	,8.53e+11 	,True 	,-2.4e+01 
3960855 	,25 	,25 	,2.66e+14 	,2.83e+12 	,True 	,-2.5e+01 	,7.08e+10 	,True 	,-2.1e+01 
3960856 	,23 	,23 	,1.09e+14 	,1.26e+12 	,True 	,-2.4e+01 	,7.29e+10 	,True 	,-2.1e+01 
4054274 	,586 	,586 	,1.64e+15 	,6.50e+12 	,True 	,-2.6e+01 	,3.14e+12 	,True 	,-2.5e+01 
4054275 	,37 	,37 	,2.03e+14 	,2.52e+12 	,True 	,-2.5e+01 	,3.44e+10 	,True 	,-2.1e+01 
4054279 	,18 	,18 	,1.07e+14 	,2.69e+12 	,True 	,-2.6e+01 	,2.04e+11 	,True 	,-2.3e+01 
4054283 	,18 	,18 	,1.52e+14 	,1.98e+12 	,True 	,-2.5e+01 	,9.87e+11 	,True 	,-2.4e+01 
252505 	,5 	,5 	,1.11e+14 	,1.86e+12 	,True 	,-2.6e+01 	,1.21e+12 	,True 	,-2.5e+01 
4054543 	,2 	,2 	,1.50e+14 	,2.76e+12 	,True 	,-2.5e+01 	,7.18e+11 	,True 	,-2.4e+01 
4152102 	,509 	,509 	,1.58e+15 	,1.14e+13 	,True 	,-2.7e+01 	,1.78e+12 	,True 	,-2.5e+01 
4152103 	,72 	,72 	,3.84e+14 	,2.65e+12 	,True 	,-2.5e+01 	,3.06e+11 	,True 	,-2.3e+01 
4152104 	,36 	,36 	,1.33e+14 	,1.78e+12 	,True 	,-2.5e+01 	,2.69e+11 	,True 	,-2.3e+01 
4254230 	,639 	,639 	,1.63e+15 	,6.24e+12 	,True 	,-2.6e+01 	,1.20e+12 	,True 	,-2.4e+01 
4254235 	,39 	,39 	,1.12e+15 	,9.10e+12 	,True 	,-2.6e+01 	,3.24e+11 	,True 	,-2.3e+01 
4254241 	,14 	,14 	,1.23e+14 	,4.76e+12 	,True 	,-2.6e+01 	,4.70e+10 	,True 	,-2.1e+01 
